Wavelength (nm),Abs,Concentration,,,,,,,,,,,,,,,,,
461.9538879,0.002017442,0.00000402,,,,,,,,,,,,,,,,,
461.038147,0.002060719,0.00000402,,,,,,,,,,,,,,,,,
459.9696045,0.002156417,0.00000402,,,,,,,,,,,,,,,,,
459.0534973,0.002269102,0.00000402,,,,,,,,,,,,,,,,,
457.9845581,0.002177385,0.00000402,,,,,,,,,,,,,,,,,
457.0681152,0.002352353,0.00000402,,,,,,,,,,,,,,,,,
455.9987488,0.00256801,0.00000402,,,,,,,,,,,,,,,,,
454.9291687,0.002682391,0.00000402,,,,,,,,,,,,,,,,,
454.0122375,0.002998422,0.00000402,,,,,,,,,,,,,,,,,
452.9422607,0.002705026,0.00000402,,,,,,,,,,,,,,,,,
452.0249634,0.002805451,0.00000402,,,,,,,,,,,,,,,,,
450.9545898,0.002332911,0.00000402,,,,,,,,,,,,,,,,,
450.0369568,0.002393789,0.00000402,,,,,,,,,,,,,,,,,
448.9661865,0.002163493,0.00000402,,,,,,,,,,,,,,,,,
448.0482178,0.002819937,0.00000402,,,,,,,,,,,,,,,,,
446.9770508,0.003715366,0.00000402,,,,,,,,,,,,,,,,,
446.0587463,0.002644886,0.00000402,,,,,,,,,,,,,,,,,
444.9871826,0.003433409,0.00000402,,,,,,,,,,,,,,,,,
444.0685425,0.00367939,0.00000402,,,,,,,,,,,,,,,,,
442.996582,0.003362837,0.00000402,,,,,,,,,,,,,,,,,
441.9244385,0.003956884,0.00000402,,,,,,,,,,,,,,,,,
441.0052795,0.003113177,0.00000402,,,,,,,,,,,,,,,,,
439.9327393,0.003259831,0.00000402,,,,,,,,,,,,,,,,,
439.0132446,0.004437837,0.00000402,,,,,,,,,,,,,,,,,
437.9403076,0.004887542,0.00000402,,,,,,,,,,,,,,,,,
437.0205078,0.0058992,0.00000402,,,,,,,,,,,,,,,,,
435.9472046,0.006013201,0.00000402,,,,,,,,,,,,,,,,,
435.0270386,0.006437505,0.00000402,,,,,,,,,,,,,,,,,
433.9533386,0.007973879,0.00000402,,,,,,,,,,,,,,,,,
433.0328674,0.007842545,0.00000402,,,,,,,,,,,,,,,,,
431.9588013,0.008608832,0.00000402,,,,,,,,,,,,,,,,,
431.0379944,0.009477871,0.00000402,,,,,,,,,,,,,,,,,
429.963562,0.01074625,0.00000402,,,,,,,,,,,,,,,,,
429.0424194,0.011225753,0.00000402,,,,,,,,,,,,,,,,,
427.9675903,0.012627234,0.00000402,,,,,,,,,,,,,,,,,
427.0461426,0.014802326,0.00000402,,,,,,,,,,,,,,,,,
425.9709473,0.016088819,0.00000402,,,,,,,,,,,,,,,,,
425.0491943,0.017658701,0.00000402,,,,,,,,,,,,,,,,,
423.9736023,0.019667616,0.00000402,,,,,,,,,,,,,,,,,
423.0515137,0.020822817,0.00000402,,,,,,,,,,,,,,,,,
421.9755859,0.023281666,0.00000402,,,,,,,,,,,,,,,,,
421.0531616,0.024169186,0.00000402,,,,,,,,,,,,,,,,,
419.9768372,0.027326409,0.00000402,,,,,,,,,,,,,,,,,
419.0541382,0.029026818,0.00000402,,,,,,,,,,,,,,,,,
417.9774475,0.031403333,0.00000402,,,,,,,,,,,,,,,,,
417.0544128,0.033246048,0.00000402,,,,,,,,,,,,,,,,,
415.977356,0.035680223,0.00000402,,,,,,,,,,,,,,,,,
415.0540161,0.038900681,0.00000402,,,,,,,,,,,,,,,,,
413.976593,0.040713798,0.00000402,,,,,,,,,,,,,,,,,
413.0529175,0.042375159,0.00000402,,,,,,,,,,,,,,,,,
411.9751587,0.044552542,0.00000402,,,,,,,,,,,,,,,,,
411.051178,0.04573895,0.00000402,,,,,,,,,,,,,,,,,
409.9730225,0.046973947,0.00000402,,,,,,,,,,,,,,,,,
409.0487671,0.046510603,0.00000402,,,,,,,,,,,,,,,,,
407.9702454,0.047386825,0.00000402,,,,,,,,,,,,,,,,,
407.0456543,0.048395772,0.00000402,,,,,,,,,,,,,,,,,
405.9667969,0.047623225,0.00000402,,,,,,,,,,,,,,,,,
405.0419006,0.046879813,0.00000402,,,,,,,,,,,,,,,,,
403.9627075,0.045351654,0.00000402,,,,,,,,,,,,,,,,,
403.0375061,0.044811193,0.00000402,,,,,,,,,,,,,,,,,
401.9579163,0.043829657,0.00000402,,,,,,,,,,,,,,,,,
401.0324402,0.043451671,0.00000402,,,,,,,,,,,,,,,,,
399.9525146,0.040545184,0.00000402,,,,,,,,,,,,,,,,,
800.0465698,0.001076118,0.00000603,,,,,,,,,,,,,,,,,
798.9385376,-0.000900777,0.00000603,,,,,,,,,,,,,,,,,
797.9685669,0.001388047,0.00000603,,,,,,,,,,,,,,,,,
796.99823,-0.000105188,0.00000603,,,,,,,,,,,,,,,,,
796.0275269,0.001899207,0.00000603,,,,,,,,,,,,,,,,,
795.0564575,0.001402642,0.00000603,,,,,,,,,,,,,,,,,
793.946228,2.28E-05,0.00000603,,,,,,,,,,,,,,,,,
792.9743652,0.000145167,0.00000603,,,,,,,,,,,,,,,,,
792.0020752,0.000814178,0.00000603,,,,,,,,,,,,,,,,,
791.02948,0.000863119,0.00000603,,,,,,,,,,,,,,,,,
790.0564575,-0.000648477,0.00000603,,,,,,,,,,,,,,,,,
788.9439697,0.000411523,0.00000603,,,,,,,,,,,,,,,,,
787.9702148,0.000423986,0.00000603,,,,,,,,,,,,,,,,,
786.9960327,0.000234072,0.00000603,,,,,,,,,,,,,,,,,
786.0214844,0.000689554,0.00000603,,,,,,,,,,,,,,,,,
785.0465698,0.000634981,0.00000603,,,,,,,,,,,,,,,,,
783.9318848,0.001173104,0.00000603,,,,,,,,,,,,,,,,,
782.9561768,0.000609913,0.00000603,,,,,,,,,,,,,,,,,
781.9801025,-0.000738416,0.00000603,,,,,,,,,,,,,,,,,
781.0036621,0.001505026,0.00000603,,,,,,,,,,,,,,,,,
780.0268555,0.001412069,0.00000603,,,,,,,,,,,,,,,,,
779.0496826,-0.000105136,0.00000603,,,,,,,,,,,,,,,,,
777.9324341,-0.000752577,0.00000603,,,,,,,,,,,,,,,,,
776.9544678,-0.002176053,0.00000603,,,,,,,,,,,,,,,,,
775.9761353,0.001389735,0.00000603,,,,,,,,,,,,,,,,,
774.9973755,0.000237387,0.00000603,,,,,,,,,,,,,,,,,
774.0183105,0.000715534,0.00000603,,,,,,,,,,,,,,,,,
773.0388794,-0.000816969,0.00000603,,,,,,,,,,,,,,,,,
772.059082,0.000961277,0.00000603,,,,,,,,,,,,,,,,,
770.9388428,0.000916398,0.00000603,,,,,,,,,,,,,,,,,
769.958252,0.0011594,0.00000603,,,,,,,,,,,,,,,,,
768.9772949,0.00131534,0.00000603,,,,,,,,,,,,,,,,,
767.9959717,0.000606543,0.00000603,,,,,,,,,,,,,,,,,
767.0143433,0.000354757,0.00000603,,,,,,,,,,,,,,,,,
766.0322876,-2.85E-05,0.00000603,,,,,,,,,,,,,,,,,
765.0498657,-0.000365098,0.00000603,,,,,,,,,,,,,,,,,
764.0671387,-0.000683214,0.00000603,,,,,,,,,,,,,,,,,
762.9435425,0.00039038,0.00000603,,,,,,,,,,,,,,,,,
761.9599609,0.001301086,0.00000603,,,,,,,,,,,,,,,,,
760.9760742,9.01E-06,0.00000603,,,,,,,,,,,,,,,,,
759.9918213,0.002506692,0.00000603,,,,,,,,,,,,,,,,,
759.0072021,0.000754869,0.00000603,,,,,,,,,,,,,,,,,
758.0222168,-0.000378081,0.00000603,,,,,,,,,,,,,,,,,
757.0369263,0.000630807,0.00000603,,,,,,,,,,,,,,,,,
756.0512085,0.001638926,0.00000603,,,,,,,,,,,,,,,,,
755.0651855,0.001105754,0.00000603,,,,,,,,,,,,,,,,,
753.9378052,0.000429842,0.00000603,,,,,,,,,,,,,,,,,
752.9509888,0.00085596,0.00000603,,,,,,,,,,,,,,,,,
751.9638672,-3.45E-05,0.00000603,,,,,,,,,,,,,,,,,
750.9763184,-0.000591661,0.00000603,,,,,,,,,,,,,,,,,
749.9884644,0.000318747,0.00000603,,,,,,,,,,,,,,,,,
749.0002441,0.000185901,0.00000603,,,,,,,,,,,,,,,,,
748.0116577,0.002777601,0.00000603,,,,,,,,,,,,,,,,,
747.0227051,0.00012005,0.00000603,,,,,,,,,,,,,,,,,
746.0333862,0.000669487,0.00000603,,,,,,,,,,,,,,,,,
745.0437622,0.001364104,0.00000603,,,,,,,,,,,,,,,,,
744.053772,0.000530728,0.00000603,,,,,,,,,,,,,,,,,
743.0634155,0.000365741,0.00000603,,,,,,,,,,,,,,,,,
741.9311523,0.000851291,0.00000603,,,,,,,,,,,,,,,,,
740.9400635,0.000434817,0.00000603,,,,,,,,,,,,,,,,,
739.9486084,0.000723312,0.00000603,,,,,,,,,,,,,,,,,
738.9568481,-0.00043927,0.00000603,,,,,,,,,,,,,,,,,
737.9646606,0.000625441,0.00000603,,,,,,,,,,,,,,,,,
736.972168,0.00068035,0.00000603,,,,,,,,,,,,,,,,,
735.9793701,0.000260646,0.00000603,,,,,,,,,,,,,,,,,
734.986145,0.000766409,0.00000603,,,,,,,,,,,,,,,,,
733.9926147,5.11E-05,0.00000603,,,,,,,,,,,,,,,,,
732.9987183,0.00126653,0.00000603,,,,,,,,,,,,,,,,,
732.0045166,0.001021937,0.00000603,,,,,,,,,,,,,,,,,
731.0099487,0.000758007,0.00000603,,,,,,,,,,,,,,,,,
730.0150146,0.0008148,0.00000603,,,,,,,,,,,,,,,,,
729.0197144,0.000645765,0.00000603,,,,,,,,,,,,,,,,,
728.0241089,0.000827949,0.00000603,,,,,,,,,,,,,,,,,
727.0281372,0.000538296,0.00000603,,,,,,,,,,,,,,,,,
726.0318604,-0.000273373,0.00000603,,,,,,,,,,,,,,,,,
725.0352173,0.000883999,0.00000603,,,,,,,,,,,,,,,,,
724.038208,0.001257599,0.00000603,,,,,,,,,,,,,,,,,
723.0408936,0.001590028,0.00000603,,,,,,,,,,,,,,,,,
722.0432129,0.000521734,0.00000603,,,,,,,,,,,,,,,,,
721.0452271,0.001914183,0.00000603,,,,,,,,,,,,,,,,,
720.046875,0.001290389,0.00000603,,,,,,,,,,,,,,,,,
719.0481567,0.001762393,0.00000603,,,,,,,,,,,,,,,,,
718.0491333,0.001125867,0.00000603,,,,,,,,,,,,,,,,,
717.0498047,0.000717919,0.00000603,,,,,,,,,,,,,,,,,
716.0500488,0.00149861,0.00000603,,,,,,,,,,,,,,,,,
715.0500488,0.001124595,0.00000603,,,,,,,,,,,,,,,,,
714.0496216,0.001590755,0.00000603,,,,,,,,,,,,,,,,,
713.0489502,0.00167819,0.00000603,,,,,,,,,,,,,,,,,
712.0478516,0.001558046,0.00000603,,,,,,,,,,,,,,,,,
711.0464478,0.001322195,0.00000603,,,,,,,,,,,,,,,,,
710.0447388,0.002095781,0.00000603,,,,,,,,,,,,,,,,,
709.0426636,0.002238814,0.00000603,,,,,,,,,,,,,,,,,
708.0402832,0.00254369,0.00000603,,,,,,,,,,,,,,,,,
707.0375366,0.00203908,0.00000603,,,,,,,,,,,,,,,,,
706.0344849,0.003023576,0.00000603,,,,,,,,,,,,,,,,,
705.0310669,0.002768899,0.00000603,,,,,,,,,,,,,,,,,
704.0273438,0.002338481,0.00000603,,,,,,,,,,,,,,,,,
703.0232544,0.002484015,0.00000603,,,,,,,,,,,,,,,,,
702.0188599,0.00325099,0.00000603,,,,,,,,,,,,,,,,,
701.0140991,0.003450499,0.00000603,,,,,,,,,,,,,,,,,
700.0090332,0.003881212,0.00000603,,,,,,,,,,,,,,,,,
699.0036621,0.003874291,0.00000603,,,,,,,,,,,,,,,,,
697.9979248,0.003903674,0.00000603,,,,,,,,,,,,,,,,,
696.9918823,0.00467141,0.00000603,,,,,,,,,,,,,,,,,
695.9854736,0.004654821,0.00000603,,,,,,,,,,,,,,,,,
694.9787598,0.005949059,0.00000603,,,,,,,,,,,,,,,,,
693.9717407,0.00575228,0.00000603,,,,,,,,,,,,,,,,,
692.9643555,0.005726234,0.00000603,,,,,,,,,,,,,,,,,
691.956665,0.007028014,0.00000603,,,,,,,,,,,,,,,,,
690.9486694,0.006897808,0.00000603,,,,,,,,,,,,,,,,,
689.9403076,0.008156789,0.00000603,,,,,,,,,,,,,,,,,
688.9316406,0.009340766,0.00000603,,,,,,,,,,,,,,,,,
688.0667725,0.009843954,0.00000603,,,,,,,,,,,,,,,,,
687.0574951,0.01042021,0.00000603,,,,,,,,,,,,,,,,,
686.0479126,0.010606647,0.00000603,,,,,,,,,,,,,,,,,
685.0379639,0.012054138,0.00000603,,,,,,,,,,,,,,,,,
684.02771,0.012104842,0.00000603,,,,,,,,,,,,,,,,,
683.0171509,0.015289094,0.00000603,,,,,,,,,,,,,,,,,
682.0062256,0.017118001,0.00000603,,,,,,,,,,,,,,,,,
680.9949951,0.017161058,0.00000603,,,,,,,,,,,,,,,,,
679.9834595,0.019762045,0.00000603,,,,,,,,,,,,,,,,,
678.9716187,0.020855218,0.00000603,,,,,,,,,,,,,,,,,
677.9594116,0.023691833,0.00000603,,,,,,,,,,,,,,,,,
676.9468994,0.025274647,0.00000603,,,,,,,,,,,,,,,,,
675.934082,0.028144266,0.00000603,,,,,,,,,,,,,,,,,
675.0656738,0.030513611,0.00000603,,,,,,,,,,,,,,,,,
674.0523071,0.033198908,0.00000603,,,,,,,,,,,,,,,,,
673.0385742,0.036107451,0.00000603,,,,,,,,,,,,,,,,,
672.0244751,0.040595405,0.00000603,,,,,,,,,,,,,,,,,
671.0101318,0.043055464,0.00000603,,,,,,,,,,,,,,,,,
669.9954224,0.048633937,0.00000603,,,,,,,,,,,,,,,,,
668.9804077,0.054352142,0.00000603,,,,,,,,,,,,,,,,,
667.9650879,0.05945966,0.00000603,,,,,,,,,,,,,,,,,
666.9494629,0.064082809,0.00000603,,,,,,,,,,,,,,,,,
665.9335327,0.07093627,0.00000603,,,,,,,,,,,,,,,,,
665.062439,0.076237366,0.00000603,,,,,,,,,,,,,,,,,
664.0458984,0.084432766,0.00000603,,,,,,,,,,,,,,,,,
663.0290527,0.093718536,0.00000603,,,,,,,,,,,,,,,,,
662.0119019,0.102137759,0.00000603,,,,,,,,,,,,,,,,,
660.9944458,0.112090267,0.00000603,,,,,,,,,,,,,,,,,
659.9766235,0.123203188,0.00000603,,,,,,,,,,,,,,,,,
658.9585571,0.13296704,0.00000603,,,,,,,,,,,,,,,,,
657.9401245,0.146012038,0.00000603,,,,,,,,,,,,,,,,,
657.0669556,0.15853259,0.00000603,,,,,,,,,,,,,,,,,
656.0479736,0.173935264,0.00000603,,,,,,,,,,,,,,,,,
655.0286865,0.18965584,0.00000603,,,,,,,,,,,,,,,,,
654.0090332,0.206417352,0.00000603,,,,,,,,,,,,,,,,,
652.9891357,0.222984195,0.00000603,,,,,,,,,,,,,,,,,
651.9689331,0.239719436,0.00000603,,,,,,,,,,,,,,,,,
650.9483643,0.259161651,0.00000603,,,,,,,,,,,,,,,,,
649.9275513,0.278435737,0.00000603,,,,,,,,,,,,,,,,,
649.0523071,0.300870508,0.00000603,,,,,,,,,,,,,,,,,
648.0308838,0.322509855,0.00000603,,,,,,,,,,,,,,,,,
647.0091553,0.346073628,0.00000603,,,,,,,,,,,,,,,,,
645.9871216,0.369808286,0.00000603,,,,,,,,,,,,,,,,,
644.9648438,0.390727878,0.00000603,,,,,,,,,,,,,,,,,
643.9421997,0.413690746,0.00000603,,,,,,,,,,,,,,,,,
643.0653687,0.434753954,0.00000603,,,,,,,,,,,,,,,,,
642.0421753,0.460029632,0.00000603,,,,,,,,,,,,,,,,,
641.0186768,0.482747704,0.00000603,,,,,,,,,,,,,,,,,
639.994873,0.503590465,0.00000603,,,,,,,,,,,,,,,,,
638.9707642,0.526788116,0.00000603,,,,,,,,,,,,,,,,,
637.9464111,0.544699371,0.00000603,,,,,,,,,,,,,,,,,
637.0680542,0.559323788,0.00000603,,,,,,,,,,,,,,,,,
636.0430908,0.580217123,0.00000603,,,,,,,,,,,,,,,,,
635.0178223,0.595994592,0.00000603,,,,,,,,,,,,,,,,,
633.9922485,0.610207379,0.00000603,,,,,,,,,,,,,,,,,
632.9664307,0.620407879,0.00000603,,,,,,,,,,,,,,,,,
631.9402466,0.630188882,0.00000603,,,,,,,,,,,,,,,,,
631.0604248,0.635902524,0.00000603,,,,,,,,,,,,,,,,,
630.0336914,0.639185071,0.00000603,,,,,,,,,,,,,,,,,
629.0067139,0.638436854,0.00000603,,,,,,,,,,,,,,,,,
627.9793701,0.640408337,0.00000603,,,,,,,,,,,,,,,,,
626.9517822,0.636933029,0.00000603,,,,,,,,,,,,,,,,,
626.0707397,0.631681979,0.00000603,,,,,,,,,,,,,,,,,
625.0425415,0.624003172,0.00000603,,,,,,,,,,,,,,,,,
624.0140991,0.61559993,0.00000603,,,,,,,,,,,,,,,,,
622.9853516,0.605573118,0.00000603,,,,,,,,,,,,,,,,,
621.9562988,0.591500461,0.00000603,,,,,,,,,,,,,,,,,
620.9269409,0.576305032,0.00000603,,,,,,,,,,,,,,,,,
620.0444336,0.564245403,0.00000603,,,,,,,,,,,,,,,,,
619.0145874,0.548697352,0.00000603,,,,,,,,,,,,,,,,,
617.984375,0.533168435,0.00000603,,,,,,,,,,,,,,,,,
616.9539185,0.516895533,0.00000603,,,,,,,,,,,,,,,,,
616.0704346,0.501968324,0.00000603,,,,,,,,,,,,,,,,,
615.0394287,0.482926071,0.00000603,,,,,,,,,,,,,,,,,
614.0081177,0.467311114,0.00000603,,,,,,,,,,,,,,,,,
612.9765015,0.449654847,0.00000603,,,,,,,,,,,,,,,,,
611.9446411,0.433364332,0.00000603,,,,,,,,,,,,,,,,,
611.0599365,0.421720535,0.00000603,,,,,,,,,,,,,,,,,
610.0275269,0.405590326,0.00000603,,,,,,,,,,,,,,,,,
608.994812,0.390904963,0.00000603,,,,,,,,,,,,,,,,,
607.961853,0.373226225,0.00000603,,,,,,,,,,,,,,,,,
606.9285278,0.358996272,0.00000603,,,,,,,,,,,,,,,,,
606.0426636,0.347297609,0.00000603,,,,,,,,,,,,,,,,,
605.0088501,0.334628761,0.00000603,,,,,,,,,,,,,,,,,
603.9747314,0.324809045,0.00000603,,,,,,,,,,,,,,,,,
602.9403687,0.312138945,0.00000603,,,,,,,,,,,,,,,,,
602.0535278,0.302349001,0.00000603,,,,,,,,,,,,,,,,,
601.0186157,0.291850537,0.00000603,,,,,,,,,,,,,,,,,
599.9833984,0.283039242,0.00000603,,,,,,,,,,,,,,,,,
598.947937,0.273766756,0.00000603,,,,,,,,,,,,,,,,,
598.0601807,0.267147273,0.00000603,,,,,,,,,,,,,,,,,
597.0241699,0.260550827,0.00000603,,,,,,,,,,,,,,,,,
595.987854,0.253215581,0.00000603,,,,,,,,,,,,,,,,,
594.9512939,0.245362759,0.00000603,,,,,,,,,,,,,,,,,
594.062561,0.241046488,0.00000603,,,,,,,,,,,,,,,,,
593.0255127,0.235486075,0.00000603,,,,,,,,,,,,,,,,,
591.9880981,0.230782911,0.00000603,,,,,,,,,,,,,,,,,
590.9505005,0.224961862,0.00000603,,,,,,,,,,,,,,,,,
590.0608521,0.223246843,0.00000603,,,,,,,,,,,,,,,,,
589.022644,0.216635093,0.00000603,,,,,,,,,,,,,,,,,
587.9841919,0.21220687,0.00000603,,,,,,,,,,,,,,,,,
586.9454956,0.209265247,0.00000603,,,,,,,,,,,,,,,,,
586.0549316,0.205421075,0.00000603,,,,,,,,,,,,,,,,,
585.015686,0.201660007,0.00000603,,,,,,,,,,,,,,,,,
583.9761963,0.197577864,0.00000603,,,,,,,,,,,,,,,,,
582.9364014,0.192075834,0.00000603,,,,,,,,,,,,,,,,,
582.0449219,0.188934669,0.00000603,,,,,,,,,,,,,,,,,
581.0046387,0.184830144,0.00000603,,,,,,,,,,,,,,,,,
579.9640503,0.180369884,0.00000603,,,,,,,,,,,,,,,,,
579.0718994,0.177424699,0.00000603,,,,,,,,,,,,,,,,,
578.0308228,0.172775522,0.00000603,,,,,,,,,,,,,,,,,
576.9894409,0.167491496,0.00000603,,,,,,,,,,,,,,,,,
575.9478149,0.163491294,0.00000603,,,,,,,,,,,,,,,,,
575.0548096,0.158608079,0.00000603,,,,,,,,,,,,,,,,,
574.0126343,0.154105559,0.00000603,,,,,,,,,,,,,,,,,
572.9702148,0.149504587,0.00000603,,,,,,,,,,,,,,,,,
571.9275513,0.144269183,0.00000603,,,,,,,,,,,,,,,,,
571.0336304,0.140648261,0.00000603,,,,,,,,,,,,,,,,,
569.9904785,0.135026187,0.00000603,,,,,,,,,,,,,,,,,
568.9470215,0.12949194,0.00000603,,,,,,,,,,,,,,,,,
568.0524292,0.125403315,0.00000603,,,,,,,,,,,,,,,,,
567.0084839,0.12108206,0.00000603,,,,,,,,,,,,,,,,,
565.9642334,0.116523266,0.00000603,,,,,,,,,,,,,,,,,
565.0689697,0.111224629,0.00000603,,,,,,,,,,,,,,,,,
564.024292,0.106988691,0.00000603,,,,,,,,,,,,,,,,,
562.9793091,0.102511197,0.00000603,,,,,,,,,,,,,,,,,
561.934021,0.098266967,0.00000603,,,,,,,,,,,,,,,,,
561.0379028,0.095127054,0.00000603,,,,,,,,,,,,,,,,,
559.9921875,0.091340207,0.00000603,,,,,,,,,,,,,,,,,
558.946167,0.086978763,0.00000603,,,,,,,,,,,,,,,,,
558.0493774,0.084498987,0.00000603,,,,,,,,,,,,,,,,,
557.0029297,0.080887951,0.00000603,,,,,,,,,,,,,,,,,
555.9561157,0.076821446,0.00000603,,,,,,,,,,,,,,,,,
555.0587158,0.074234433,0.00000603,,,,,,,,,,,,,,,,,
554.0114746,0.070655376,0.00000603,,,,,,,,,,,,,,,,,
552.9639893,0.068002388,0.00000603,,,,,,,,,,,,,,,,,
552.065918,0.065424189,0.00000603,,,,,,,,,,,,,,,,,
551.0178833,0.062554091,0.00000603,,,,,,,,,,,,,,,,,
549.9696655,0.060018376,0.00000603,,,,,,,,,,,,,,,,,
549.0709839,0.0569712,0.00000603,,,,,,,,,,,,,,,,,
548.0222168,0.054520924,0.00000603,,,,,,,,,,,,,,,,,
546.9732056,0.052855659,0.00000603,,,,,,,,,,,,,,,,,
546.0739136,0.050378628,0.00000603,,,,,,,,,,,,,,,,,
545.0244141,0.048590072,0.00000603,,,,,,,,,,,,,,,,,
543.9746704,0.047640149,0.00000603,,,,,,,,,,,,,,,,,
543.074707,0.045167241,0.00000603,,,,,,,,,,,,,,,,,
542.0245361,0.044017803,0.00000603,,,,,,,,,,,,,,,,,
540.9740601,0.041926157,0.00000603,,,,,,,,,,,,,,,,,
540.0734863,0.040859669,0.00000603,,,,,,,,,,,,,,,,,
539.022522,0.038946576,0.00000603,,,,,,,,,,,,,,,,,
537.9713135,0.037128679,0.00000603,,,,,,,,,,,,,,,,,
537.0701294,0.036372546,0.00000603,,,,,,,,,,,,,,,,,
536.0184326,0.035528667,0.00000603,,,,,,,,,,,,,,,,,
534.9665527,0.033282939,0.00000603,,,,,,,,,,,,,,,,,
534.0646973,0.032469612,0.00000603,,,,,,,,,,,,,,,,,
533.0123291,0.031288281,0.00000603,,,,,,,,,,,,,,,,,
531.9596558,0.02880431,0.00000603,,,,,,,,,,,,,,,,,
531.0571899,0.028480465,0.00000603,,,,,,,,,,,,,,,,,
530.0040894,0.027290959,0.00000603,,,,,,,,,,,,,,,,,
528.9507446,0.02612103,0.00000603,,,,,,,,,,,,,,,,,
528.0476685,0.024794433,0.00000603,,,,,,,,,,,,,,,,,
526.9938965,0.02363831,0.00000603,,,,,,,,,,,,,,,,,
525.9398193,0.023158699,0.00000603,,,,,,,,,,,,,,,,,
525.0361328,0.020860134,0.00000603,,,,,,,,,,,,,,,,,
523.9816284,0.020886887,0.00000603,,,,,,,,,,,,,,,,,
522.9268188,0.020250501,0.00000603,,,,,,,,,,,,,,,,,
522.022522,0.019686792,0.00000603,,,,,,,,,,,,,,,,,
520.9672852,0.018591231,0.00000603,,,,,,,,,,,,,,,,,
520.0626221,0.017468378,0.00000603,,,,,,,,,,,,,,,,,
519.006958,0.016984897,0.00000603,,,,,,,,,,,,,,,,,
517.9509888,0.016657315,0.00000603,,,,,,,,,,,,,,,,,
517.0457153,0.015653508,0.00000603,,,,,,,,,,,,,,,,,
515.9893188,0.014922039,0.00000603,,,,,,,,,,,,,,,,,
514.9326782,0.013963155,0.00000603,,,,,,,,,,,,,,,,,
514.0267944,0.01342447,0.00000603,,,,,,,,,,,,,,,,,
512.9697266,0.012673394,0.00000603,,,,,,,,,,,,,,,,,
512.0634766,0.012745841,0.00000603,,,,,,,,,,,,,,,,,
511.0059509,0.011972918,0.00000603,,,,,,,,,,,,,,,,,
509.9481506,0.011687465,0.00000603,,,,,,,,,,,,,,,,,
509.0413208,0.010859036,0.00000603,,,,,,,,,,,,,,,,,
507.9830933,0.010104165,0.00000603,,,,,,,,,,,,,,,,,
506.9246216,0.010137869,0.00000603,,,,,,,,,,,,,,,,,
506.0171814,0.009594245,0.00000603,,,,,,,,,,,,,,,,,
504.9582825,0.008994213,0.00000603,,,,,,,,,,,,,,,,,
504.0504456,0.008537177,0.00000603,,,,,,,,,,,,,,,,,
502.9910889,0.007390141,0.00000603,,,,,,,,,,,,,,,,,
501.9315186,0.007420131,0.00000603,,,,,,,,,,,,,,,,,
501.0231018,0.00810061,0.00000603,,,,,,,,,,,,,,,,,
499.9630737,0.007609395,0.00000603,,,,,,,,,,,,,,,,,
499.0542908,0.007862208,0.00000603,,,,,,,,,,,,,,,,,
497.9938354,0.007387876,0.00000603,,,,,,,,,,,,,,,,,
496.933136,0.006788727,0.00000603,,,,,,,,,,,,,,,,,
496.0237732,0.005881619,0.00000603,,,,,,,,,,,,,,,,,
494.9626465,0.006498357,0.00000603,,,,,,,,,,,,,,,,,
494.052887,0.006229818,0.00000603,,,,,,,,,,,,,,,,,
492.991333,0.005977743,0.00000603,,,,,,,,,,,,,,,,,
491.9295349,0.005126909,0.00000603,,,,,,,,,,,,,,,,,
491.0192261,0.005060331,0.00000603,,,,,,,,,,,,,,,,,
489.9570007,0.00520864,0.00000603,,,,,,,,,,,,,,,,,
489.0463257,0.005252132,0.00000603,,,,,,,,,,,,,,,,,
487.9836426,0.004866677,0.00000603,,,,,,,,,,,,,,,,,
487.0726013,0.00511892,0.00000603,,,,,,,,,,,,,,,,,
486.0095215,0.004906915,0.00000603,,,,,,,,,,,,,,,,,
484.9461975,0.004605215,0.00000603,,,,,,,,,,,,,,,,,
484.0346069,0.004760697,0.00000603,,,,,,,,,,,,,,,,,
482.9708557,0.004719636,0.00000603,,,,,,,,,,,,,,,,,
482.0588989,0.004468331,0.00000603,,,,,,,,,,,,,,,,,
480.9947205,0.004130531,0.00000603,,,,,,,,,,,,,,,,,
479.9303284,0.003548827,0.00000603,,,,,,,,,,,,,,,,,
479.0177917,0.003928619,0.00000603,,,,,,,,,,,,,,,,,
477.9529724,0.004461688,0.00000603,,,,,,,,,,,,,,,,,
477.0401001,0.003633211,0.00000603,,,,,,,,,,,,,,,,,
475.9748535,0.003881081,0.00000603,,,,,,,,,,,,,,,,,
475.061615,0.003472235,0.00000603,,,,,,,,,,,,,,,,,
473.9959717,0.004411346,0.00000603,,,,,,,,,,,,,,,,,
472.9300842,0.003764322,0.00000603,,,,,,,,,,,,,,,,,
472.0162964,0.0030614,0.00000603,,,,,,,,,,,,,,,,,
470.9500122,0.002455873,0.00000603,,,,,,,,,,,,,,,,,
470.0358582,0.002917835,0.00000603,,,,,,,,,,,,,,,,,
468.9691467,0.00283247,0.00000603,,,,,,,,,,,,,,,,,
468.054657,0.003052016,0.00000603,,,,,,,,,,,,,,,,,
466.9875488,0.003255971,0.00000603,,,,,,,,,,,,,,,,,
466.0726929,0.003130306,0.00000603,,,,,,,,,,,,,,,,,
465.0051575,0.002779737,0.00000603,,,,,,,,,,,,,,,,,
